2.348909378051757812e-01 3.704849481582641602e-01 2.536088824272155762e-01 2.899017930030822754e-01 8.692367672920227051e-01 6.897498965263366699e-01 3.309751749038696289e-01 9.297789931297302246e-01 9.633549451828002930e-01 3.490012288093566895e-01 7.869217395782470703e-01 5.766090750694274902e-01 2.815366983413696289e-01 9.960603117942810059e-01 7.991402149200439453e-01 4.915952682495117188e-03 7.454686164855957031e-01 6.727679967880249023e-01 7.580965757369995117e-01 3.395615220069885254e-01 7.662317752838134766e-01 8.361228108406066895e-01 4.690825939178466797e-01 1.154553294181823730e-01 2.660000324249267578e-02 6.847684979438781738e-01 6.986464858055114746e-01 9.832680225372314453e-01 8.208058476448059082e-01 9.184176325798034668e-01 8.369317650794982910e-01 6.536973118782043457e-01 7.433894276618957520e-01 2.120739221572875977e-01 6.380913257598876953e-01 3.064339160919189453e-01 8.867664933204650879e-01 6.579685211181640625e-01 8.238196372985839844e-02 7.203797698020935059e-01 4.141380786895751953e-01 3.885434269905090332e-01 8.697413802146911621e-01 6.555040478706359863e-01 3.455955982208251953e-01 2.273457050323486328e-01 7.275617122650146484e-01 1.500471830368041992e-01 8.357091546058654785e-01 7.042315006256103516e-01 4.258450865745544434e-01 8.471717834472656250e-01 6.063323616981506348e-01 2.642506361007690430e-01 3.225736618041992188e-01 3.614502549171447754e-01 1.808142066001892090e-01 6.139051318168640137e-01 9.624783992767333984e-01 9.849233627319335938e-01 6.070504784584045410e-01 9.706065058708190918e-01 9.215989112854003906e-01 2.739349007606506348e-01 1.930438280105590820e-01 7.994077205657958984e-01 7.572727203369140625e-01 5.319590568542480469e-01 5.043740272521972656e-01 2.098300457000732422e-01 3.972346782684326172e-01 2.511628866195678711e-01 5.133770704269409180e-01 1.284312009811401367e-01 4.528950452804565430e-01 1.216670274734497070e-01 9.960300326347351074e-01 1.844751238822937012e-01 5.956574082374572754e-01 2.464749217033386230e-01 3.740614056587219238e-01 6.754136085510253906e-02 7.243090867996215820e-01 5.862891674041748047e-03 7.182769775390625000e-01 9.725072979927062988e-01 2.459710836410522461e-02 7.347466945648193359e-01 1.777151823043823242e-01 6.793018579483032227e-01 7.490414381027221680e-01 1.356713175773620605e-01 5.779786705970764160e-01 3.560976386070251465e-01 5.983686447143554688e-02 8.811650276184082031e-01 3.584939837455749512e-01 2.702413201332092285e-01 5.677747726440429688e-02 7.106502652168273926e-01
8.188737630844116211e-01 2.578142285346984863e-01 4.699087738990783691e-01 2.243697047233581543e-01 3.646271228790283203e-01 4.381909370422363281e-01 2.404191493988037109e-01 7.301052808761596680e-01 8.786333799362182617e-01 2.724348902702331543e-01 5.265096426010131836e-01 5.981916189193725586e-01 5.909910202026367188e-01 6.226937770843505859e-01 8.503807187080383301e-01 2.586255669593811035e-01 6.144637465476989746e-01 5.957761406898498535e-01 3.575170040130615234e-01 3.076479434967041016e-01 9.544178247451782227e-01 4.969760179519653320e-01 6.340342164039611816e-01 7.300513982772827148e-02 2.421681284904479980e-01 4.935680031776428223e-01 3.188422918319702148e-01 2.275425791740417480e-01 3.254196047782897949e-01 2.487641572952270508e-02 3.186801671981811523e-01 1.777181625366210938e-01 9.354792237281799316e-01 1.463034749031066895e-01 5.381442904472351074e-01 9.348279237747192383e-02 3.772621154785156250e-01 7.458998560905456543e-01 2.457977533340454102e-01 1.694677472114562988e-01 2.788804173469543457e-01 3.201021552085876465e-01 6.771337389945983887e-01 1.259979009628295898e-01 5.277047753334045410e-01 8.203621506690979004e-01 6.913938522338867188e-01 4.975413680076599121e-01 7.210101485252380371e-01 9.572328329086303711e-01 5.190997719764709473e-01 1.374375224113464355e-01 6.842315196990966797e-01 7.905845642089843750e-01 7.777001261711120605e-01 6.045475006103515625e-01 5.465802550315856934e-01 8.296225666999816895e-01 8.984215259552001953e-01 3.928864002227783203e-02 3.393566012382507324e-01 9.628385901451110840e-01 3.359071612358093262e-01 8.748698830604553223e-01 8.089585900306701660e-01 6.786664724349975586e-01 3.682928085327148438e-01 4.077290892601013184e-01 2.487284541130065918e-01 4.301553964614868164e-01 6.937546133995056152e-01 9.217746257781982422e-01 6.254239082336425781e-01 6.781908273696899414e-01 5.960342288017272949e-01 2.151750922203063965e-01 5.097204446792602539e-01 7.786101102828979492e-01 9.459965229034423828e-01 6.634960770606994629e-01 7.457227706909179688e-01 8.008276820182800293e-01 5.967881679534912109e-01 7.210359573364257812e-01 6.273751258850097656e-01 9.298042058944702148e-01 8.469277024269104004e-01 5.203759670257568359e-02 5.007010102272033691e-01 1.211386322975158691e-01 3.277231454849243164e-01 3.267161250114440918e-01 7.874304056167602539e-02 2.419804334640502930e-01 8.767389655113220215e-01 1.454119682312011719e-01 9.814387559890747070e-02 6.153866052627563477e-01 8.156776428222656250e-01 2.556459307670593262e-01
7.982932925224304199e-01 8.878048062324523926e-01 3.541843295097351074e-01 2.534061670303344727e-02 1.945573687553405762e-01 9.471811056137084961e-01 4.609085917472839355e-01 3.110783696174621582e-01 8.385015130043029785e-01 9.544429183006286621e-01 3.926528096199035645e-01 1.240286827087402344e-01 5.553303956985473633e-01 2.801269888877868652e-01 6.547476649284362793e-01 2.762559056282043457e-01 3.483318686485290527e-01 3.707260489463806152e-01 6.496142745018005371e-01 7.632054090499877930e-01 8.302850127220153809e-01 4.977505803108215332e-01 2.455505728721618652e-01 1.155461668968200684e-01 8.382691740989685059e-01 9.662185907363891602e-01 4.904655218124389648e-01 5.342909097671508789e-01 4.589014649391174316e-01 8.240002393722534180e-01 5.422323942184448242e-01 6.901946663856506348e-01 2.978036403656005859e-01 2.595608234405517578e-01 9.411051273345947266e-01 8.798872828483581543e-01 6.128191947937011719e-02 5.134173035621643066e-01 7.368998527526855469e-01 9.268473386764526367e-01 3.405445814132690430e-01 8.697238564491271973e-01 4.505918025970458984e-01 1.047551631927490234e-03 4.269454479217529297e-01 8.297941684722900391e-01 3.462141752243041992e-01 1.394450664520263672e-02 2.883377671241760254e-01 7.589763402938842773e-02 5.126380920410156250e-02 1.917261481285095215e-01 4.539732336997985840e-01 9.113653898239135742e-01 3.554201126098632812e-01 7.197556495666503906e-01 1.082756519317626953e-01 2.139627933502197266e-03 9.625809788703918457e-01 6.317365169525146484e-01 1.378808617591857910e-01 2.757850289344787598e-01 2.240834236145019531e-01 7.093763351440429688e-01 6.895387768745422363e-01 4.837923049926757812e-01 6.406555175781250000e-01 9.683690667152404785e-01 9.567407965660095215e-01 7.297357916831970215e-01 1.481576561927795410e-01 6.989972591400146484e-01 2.537291646003723145e-01 8.471453785896301270e-01 4.916133284568786621e-01 4.639305472373962402e-01 7.640025019645690918e-01 9.145813584327697754e-01 6.038396358489990234e-01 7.070693969726562500e-01 3.103235363960266113e-01 6.290157437324523926e-01 3.456763029098510742e-01 4.023440480232238770e-01 1.988492012023925781e-01 6.530382633209228516e-01 5.177664160728454590e-01 4.822863340377807617e-01 3.481255173683166504e-01 8.630014657974243164e-01 6.095653176307678223e-01 6.062017083168029785e-01 4.590106010437011719e-02 4.989446401596069336e-01 9.394161701202392578e-01 3.092892765998840332e-01 1.560868024826049805e-01 9.015172719955444336e-01 3.729927539825439453e-02 4.839149117469787598e-01
4.930061697959899902e-01 1.849513053894042969e-01 7.093146443367004395e-01 7.067382931709289551e-01 1.811643838882446289e-01 2.173499464988708496e-01 5.827438831329345703e-02 3.205321431159973145e-01 7.673257589340209961e-01 7.463594675064086914e-01 1.917899847030639648e-01 9.819509387016296387e-01 2.445991039276123047e-01 7.829213142395019531e-02 6.307411789894104004e-01 5.328265428543090820e-01 1.230121254920959473e-01 9.835366010665893555e-01 1.189714670181274414e-01 7.499265670776367188e-01 7.210824489593505859e-01 6.618925929069519043e-01 3.500487208366394043e-01 8.811327219009399414e-01 8.084878325462341309e-01 7.900613546371459961e-02 3.620580434799194336e-01 2.129331827163696289e-01 9.228500723838806152e-01 6.541795730590820312e-01 6.458092331886291504e-01 6.622111797332763672e-02 4.790006279945373535e-01 2.650315761566162109e-01 5.899257659912109375e-01 9.996211528778076172e-01 4.755356907844543457e-01 3.425954580307006836e-01 4.169038534164428711e-01 7.337416410446166992e-01 7.899026274681091309e-01 3.485358953475952148e-01 3.073087334632873535e-01 1.560200452804565430e-01 3.145921230316162109e-02 8.556699752807617188e-01 7.859662771224975586e-01 2.862818837165832520e-01 8.903358578681945801e-01 7.127587795257568359e-01 8.721573352813720703e-01 2.742403745651245117e-01 9.495633244514465332e-01 7.189540863037109375e-01 3.056216835975646973e-01 3.463999032974243164e-01 2.845980525016784668e-01 4.590406417846679688e-01 4.531863331794738770e-01 8.237957954406738281e-02 5.750725269317626953e-01 1.429524421691894531e-01 2.202931046485900879e-01 6.216941475868225098e-01 7.605236768722534180e-02 6.466748118400573730e-01 6.323553919792175293e-01 4.515457749366760254e-01 3.770720958709716797e-01 6.024950146675109863e-01 1.635819673538208008e-02 2.705938816070556641e-01 9.413450956344604492e-01 9.225730895996093750e-01 6.053099632263183594e-01 9.371216297149658203e-01 3.816360235214233398e-02 4.773048758506774902e-01 1.588109731674194336e-01 5.073462724685668945e-01 4.516154527664184570e-01 1.999930143356323242e-01 8.189170956611633301e-01 4.054844379425048828e-01 5.227053165435791016e-02 8.937644958496093750e-01 6.257277131080627441e-01 5.336708426475524902e-01 3.201171159744262695e-01 9.318846464157104492e-01 3.296212553977966309e-01 2.230593562126159668e-01 8.586661815643310547e-01 3.549587130546569824e-01 1.681452989578247070e-01 3.385452032089233398e-01 6.967449188232421875e-02 1.665500998497009277e-01 3.109998106956481934e-01 1.846210360527038574e-01
6.802204847335815430e-01 4.488384723663330078e-02 9.164448976516723633e-01 9.796503186225891113e-01 2.348264455795288086e-01 6.159353256225585938e-02 5.844452381134033203e-01 7.344797849655151367e-01 1.083900332450866699e-01 5.235421657562255859e-01 5.126807689666748047e-01 9.564241170883178711e-01 1.960116028785705566e-01 3.802946805953979492e-01 1.442661285400390625e-01 3.652458190917968750e-01 3.249880075454711914e-01 8.762108087539672852e-01 2.244153022766113281e-01 3.400644659996032715e-01 7.855435013771057129e-01 8.050904870033264160e-01 8.985493183135986328e-01 8.750391006469726562e-02 5.376724600791931152e-01 2.602058053016662598e-01 1.619904041290283203e-01 9.090083241462707520e-01 1.343661546707153320e-01 7.382487654685974121e-01 4.134039878845214844e-01 5.869304537773132324e-01 3.664737939834594727e-02 3.843386769294738770e-01 9.954156875610351562e-01 2.832363843917846680e-01 8.496131300926208496e-01 9.016868472099304199e-01 9.617146849632263184e-01 2.846532464027404785e-01 3.506151437759399414e-01 8.592934012413024902e-01 3.484042286872863770e-01 9.875803589820861816e-01 6.050112843513488770e-01 2.275491952896118164e-01 9.201387763023376465e-01 6.269641518592834473e-01 7.231549024581909180e-01 1.536452770233154297e-01 5.434132218360900879e-01 9.206593632698059082e-01 1.721584796905517578e-02 9.667443633079528809e-01 6.578540205955505371e-01 7.590184211730957031e-01 1.908527016639709473e-01 1.914513111114501953e-02 8.868905901908874512e-01 8.777669668197631836e-01 9.963412284851074219e-01 2.630906105041503906e-01 1.750253438949584961e-01 1.399598717689514160e-01 8.985328674316406250e-01 1.480158567428588867e-01 1.797151565551757812e-02 8.640123605728149414e-01 3.644782304763793945e-02 5.510872602462768555e-01 1.977593898773193359e-01 3.114768862724304199e-01 3.985455632209777832e-01 4.347041249275207520e-01 3.143642544746398926e-01 6.606379151344299316e-01 3.049615621566772461e-01 6.673595309257507324e-01 1.768271923065185547e-01 9.443806409835815430e-01 7.483435869216918945e-01 9.675410389900207520e-01 4.965953826904296875e-01 6.948066353797912598e-01 5.590844750404357910e-01 4.250412583351135254e-01 7.080626487731933594e-02 5.422575473785400391e-01 1.351278424263000488e-01 9.614208936691284180e-01 1.339271664619445801e-01 2.633275985717773438e-01 3.984137773513793945e-01 8.421565890312194824e-01 5.446785688400268555e-02 2.832961082458496094e-01 1.572219729423522949e-01 1.838942766189575195e-01 9.249048829078674316e-01 1.811389327049255371e-01
9.672822952270507812e-01 2.448350787162780762e-01 2.826830148696899414e-01 7.988911271095275879e-01 4.576780200004577637e-01 6.411999464035034180e-01 9.280519485473632812e-01 5.108928680419921875e-02 8.098548054695129395e-01 3.839499354362487793e-01 3.694545626640319824e-01 9.253370761871337891e-02 4.277160763740539551e-01 5.261593461036682129e-01 3.056058883666992188e-01 7.117901444435119629e-01 1.848690509796142578e-01 5.417425632476806641e-01 4.781976342201232910e-01 4.325168728828430176e-01 9.318055510520935059e-01 1.485115289688110352e-02 6.776667237281799316e-01 4.778132438659667969e-01 4.947701096534729004e-01 5.473716855049133301e-01 4.678039550781250000e-01 4.864045977592468262e-01 7.633377909660339355e-01 8.533095121383666992e-01 9.755395650863647461e-01 9.604234695434570312e-01 3.292630314826965332e-01 5.178731679916381836e-01 8.972707390785217285e-01 7.140044569969177246e-01 4.896223545074462891e-01 9.101799130439758301e-01 8.967031240463256836e-01 8.980248570442199707e-01 7.072150707244873047e-02 5.474489927291870117e-02 1.591549515724182129e-01 7.423079013824462891e-02 2.978707551956176758e-01 8.928874731063842773e-01 9.252798557281494141e-01 1.453414559364318848e-01 3.987152576446533203e-01 7.684618234634399414e-01 4.703335165977478027e-01 5.703728795051574707e-01 1.496919989585876465e-01 2.575164437294006348e-01 5.365453362464904785e-01 7.201047539710998535e-01 6.235703229904174805e-01 1.767565608024597168e-01 7.190047502517700195e-01 7.854145765304565430e-01 5.246210098266601562e-01 5.483099818229675293e-01 4.588450193405151367e-01 7.257744669914245605e-01 2.046052813529968262e-01 9.246134757995605469e-02 1.039078235626220703e-01 1.685166954994201660e-01 9.082653522491455078e-01 6.663841605186462402e-01 9.526496529579162598e-01 1.011694073677062988e-01 4.059473276138305664e-01 2.588660717010498047e-01 3.710234165191650391e-02 4.956740736961364746e-01 9.607246518135070801e-01 4.633898138999938965e-01 9.899151921272277832e-01 7.265533208847045898e-01 6.920188665390014648e-01 2.758809924125671387e-01 9.359890818595886230e-01 9.710622429847717285e-01 7.608343362808227539e-01 8.026889562606811523e-01 7.801834344863891602e-01 7.305917739868164062e-01 4.943877458572387695e-02 7.405649423599243164e-01 5.154973268508911133e-02 3.195160627365112305e-01 9.421983361244201660e-01 6.755985021591186523e-01 2.388452887535095215e-01 7.329516410827636719e-01 6.877303123474121094e-03 9.897093176841735840e-01 8.404126763343811035e-01 8.808614611625671387e-01
1.178979873657226562e-03 3.587704896926879883e-02 4.891748428344726562e-01 7.466081380844116211e-01 8.205263614654541016e-01 6.954886913299560547e-01 2.500364780426025391e-01 1.302602291107177734e-01 5.959808826446533203e-01 9.700105786323547363e-01 3.490018844604492188e-02 2.197455763816833496e-01 5.208982825279235840e-01 5.291682481765747070e-01 4.881757497787475586e-02 2.653005719184875488e-01 3.813987970352172852e-02 1.366516947746276855e-01 1.157059669494628906e-01 7.434546947479248047e-01 4.533340930938720703e-01 7.762382030487060547e-01 6.676134467124938965e-01 4.963176846504211426e-01 1.205241680145263672e-01 5.142701268196105957e-01 3.909440040588378906e-01 7.290210127830505371e-01 5.140155553817749023e-01 6.566193103790283203e-01 2.365845441818237305e-01 8.102393150329589844e-02 4.041573405265808105e-01 9.537434577941894531e-02 7.190114259719848633e-02 1.412158608436584473e-01 3.233447074890136719e-01 2.027555704116821289e-01 3.720880746841430664e-01 5.780565142631530762e-01 1.477581262588500977e-02 2.565568685531616211e-02 4.828626513481140137e-01 1.411324739456176758e-02 1.361777186393737793e-01 8.707781434059143066e-01 9.568977952003479004e-01 5.312477350234985352e-01 7.689113616943359375e-01 3.166704177856445312e-01 5.983829498291015625e-03 7.912048697471618652e-01 1.790481805801391602e-02 4.341132044792175293e-01 1.499514579772949219e-01 5.109237432479858398e-01 9.886739850044250488e-01 1.776546835899353027e-01 7.582524418830871582e-01 8.935707807540893555e-01 7.888166308403015137e-01 4.993785023689270020e-01 5.441955924034118652e-01 1.733243465423583984e-03 7.648347020149230957e-01 6.124310493469238281e-01 7.977509498596191406e-02 2.272936105728149414e-01 1.455247402191162109e-01 9.682072401046752930e-01 1.275232434272766113e-01 4.100750684738159180e-01 9.991649389266967773e-01 2.794122099876403809e-01 5.382313728332519531e-01 6.842583417892456055e-02 9.535778760910034180e-01 5.063116550445556641e-03 6.357238292694091797e-01 2.047309875488281250e-01 6.908299922943115234e-01 9.104928374290466309e-01 8.963721990585327148e-01 7.117404341697692871e-01 3.761830329895019531e-01 8.225864171981811523e-01 7.878642082214355469e-01 6.535401344299316406e-01 2.562927007675170898e-01 7.518332600593566895e-01 5.689740180969238281e-01 2.319790124893188477e-01 5.084443092346191406e-02 8.952325582504272461e-02 6.108079552650451660e-01 1.396603584289550781e-01 4.596606492996215820e-01 9.889653921127319336e-01 4.407767653465270996e-01 2.495458126068115234e-01
7.919049263000488281e-01 9.277105927467346191e-01 5.059853196144104004e-01 7.619786262512207031e-02 7.271828055381774902e-01 3.384501934051513672e-01 6.597030162811279297e-01 8.774753808975219727e-01 4.204255938529968262e-01 5.576750040054321289e-01 6.183205842971801758e-01 6.921742558479309082e-01 3.807407617568969727e-02 3.341205716133117676e-01 2.580426931381225586e-01 3.340424895286560059e-01 2.655689120292663574e-01 3.515213727951049805e-01 5.004206299781799316e-01 7.917305231094360352e-01 4.329943656921386719e-01 4.110711812973022461e-01 5.446815490722656250e-02 7.167146205902099609e-01 7.220911979675292969e-01 2.429978251457214355e-01 1.416562795639038086e-01 1.821064949035644531e-02 5.380995273590087891e-01 6.045069098472595215e-01 7.356674671173095703e-01 8.899629116058349609e-01 4.082536697387695312e-01 4.512908458709716797e-01 9.142508506774902344e-01 6.187583208084106445e-01 3.904622793197631836e-01 4.138513803482055664e-01 5.651707053184509277e-01 7.494271397590637207e-01 6.422190070152282715e-01 7.337088584899902344e-01 2.741101980209350586e-01 5.074914097785949707e-01 8.757621049880981445e-02 1.894749402999877930e-01 5.689303278923034668e-01 3.150092959403991699e-01 7.514593005180358887e-01 8.502324223518371582e-01 3.530050516128540039e-01 5.155832767486572266e-01 5.461599230766296387e-01 5.897173881530761719e-01 6.952326297760009766e-01 3.301073908805847168e-01 3.505539894104003906e-01 5.707895755767822266e-02 4.375694394111633301e-01 4.386816024780273438e-01 9.650297760963439941e-01 9.769561886787414551e-01 8.689745664596557617e-01 4.985479116439819336e-01 1.314820051193237305e-01 7.449367642402648926e-01 4.440212249755859375e-02 3.509783744812011719e-01 8.670256137847900391e-01 7.723648548126220703e-01 1.374158263206481934e-01 7.332371473312377930e-01 2.753531336784362793e-01 7.400220036506652832e-01 3.459843993186950684e-01 9.970250129699707031e-01 8.831531405448913574e-01 7.657806873321533203e-01 5.377498269081115723e-01 4.347978830337524414e-01 5.617638826370239258e-01 4.575324654579162598e-01 2.240296006202697754e-01 3.524373173713684082e-01 5.483678579330444336e-01 9.375230073928833008e-01 4.369945526123046875e-01 6.862654089927673340e-01 3.739357590675354004e-01 2.723646163940429688e-02 1.141472458839416504e-01 5.905542373657226562e-01 5.836784839630126953e-02 9.534299373626708984e-03 7.783389091491699219e-02 6.452692747116088867e-01 3.279905319213867188e-01 7.286491990089416504e-01 8.053563237190246582e-01 7.676329016685485840e-01
4.576062560081481934e-01 9.373692274093627930e-01 9.365648627281188965e-01 2.715290784835815430e-01 7.247934937477111816e-01 3.459687232971191406e-01 5.335896611213684082e-01 4.819595813751220703e-01 1.442196965217590332e-01 2.545071840286254883e-01 3.701249957084655762e-01 5.818781256675720215e-01 6.578128933906555176e-01 6.384770870208740234e-01 4.454777240753173828e-01 2.406508326530456543e-01 1.834215521812438965e-01 1.321349143981933594e-01 4.801667332649230957e-01 7.421900033950805664e-01 4.351840019226074219e-01 9.984467029571533203e-01 2.615932226181030273e-01 8.766617178916931152e-01 1.809005737304687500e-01 9.730453491210937500e-01 3.166614770889282227e-01 8.289908766746520996e-01 2.492005825042724609e-01 2.686768770217895508e-02 9.002577066421508789e-01 4.618483781814575195e-02 1.259685158729553223e-01 4.473609328269958496e-01 9.304166436195373535e-01 8.445728421211242676e-01 6.620137095451354980e-01 1.505152583122253418e-01 2.192505002021789551e-01 6.570718884468078613e-01 1.416856050491333008e-01 6.779606938362121582e-01 8.535669445991516113e-01 5.540631413459777832e-01 8.105109333992004395e-01 3.321415185928344727e-02 5.968123078346252441e-01 7.622740268707275391e-01 8.574953675270080566e-01 7.109034657478332520e-01 6.918569803237915039e-01 5.520237684249877930e-01 6.835719943046569824e-01 1.102728843688964844e-01 9.055567979812622070e-01 2.757940292358398438e-01 2.414013147354125977e-01 4.336442351341247559e-01 6.023906469345092773e-01 5.237863659858703613e-01 9.384021162986755371e-01 6.994322538375854492e-01 8.059992790222167969e-01 7.225812673568725586e-01 2.494457960128784180e-01 8.254747390747070312e-01 9.166725873947143555e-01 3.976174592971801758e-01 9.589043855667114258e-01 9.604847431182861328e-01 4.344630837440490723e-01 2.718039751052856445e-01 5.033386945724487305e-01 5.607780814170837402e-01 3.631644248962402344e-01 1.294072270393371582e-01 6.683219075202941895e-01 3.428686857223510742e-01 8.212916254997253418e-01 4.708255529403686523e-01 4.648318290710449219e-01 3.537546396255493164e-01 8.147688508033752441e-01 9.510826468467712402e-01 1.557356119155883789e-02 5.714976191520690918e-01 8.021479845046997070e-02 6.871510744094848633e-01 5.445231795310974121e-01 3.707475066184997559e-01 8.879449367523193359e-01 8.910818099975585938e-01 3.658993244171142578e-01 1.836299896240234375e-02 4.259371161460876465e-01 7.403379082679748535e-01 9.156242012977600098e-01 1.180068254470825195e-01 6.244438886642456055e-01 9.994202852249145508e-01
4.008442163467407227e-01 7.078668475151062012e-01 2.719145417213439941e-01 5.025093555450439453e-01 9.277134537696838379e-01 4.081308841705322266e-03 1.986989378929138184e-01 1.365238428115844727e-01 5.549016594886779785e-01 4.375853538513183594e-01 1.401630640029907227e-01 6.872934103012084961e-02 7.113184928894042969e-01 2.605336308479309082e-01 4.520916938781738281e-02 6.044605970382690430e-01 2.800464630126953125e-01 4.306284189224243164e-01 8.430634737014770508e-01 3.122515082359313965e-01 5.048263072967529297e-02 5.571377873420715332e-01 9.171667098999023438e-01 2.997875213623046875e-01 6.436057686805725098e-01 8.764684200286865234e-03 7.824740409851074219e-01 3.968736529350280762e-01 5.736631751060485840e-01 2.390832304954528809e-01 5.805004239082336426e-01 4.976081848144531250e-02 2.403810620307922363e-01 4.697120785713195801e-01 2.170701026916503906e-01 2.660328149795532227e-02 2.759319543838500977e-02 9.185601472854614258e-01 3.803859353065490723e-01 4.114626646041870117e-01 1.734129786491394043e-01 4.540870785713195801e-01 4.263523817062377930e-01 9.314961433410644531e-01 5.911511182785034180e-02 2.439437508583068848e-01 3.286049365997314453e-01 6.694868803024291992e-01 6.541094779968261719e-01 1.079447865486145020e-01 3.949782252311706543e-01 9.002022743225097656e-01 9.623372554779052734e-01 7.858057022094726562e-01 4.719508886337280273e-01 2.567899823188781738e-01 7.280746102333068848e-01 9.247647523880004883e-01 8.738757967948913574e-01 7.261309623718261719e-01 5.711300969123840332e-01 4.122127890586853027e-01 8.843810558319091797e-01 6.625324487686157227e-01 8.700574636459350586e-01 9.612804651260375977e-01 4.579041004180908203e-01 6.772488951683044434e-01 5.833463668823242188e-01 7.048407196998596191e-01 3.208700418472290039e-01 3.416846990585327148e-01 9.386071562767028809e-01 7.128373980522155762e-01 5.202126502990722656e-01 7.036420702934265137e-01 3.483673930168151855e-01 5.968250036239624023e-01 1.151382923126220703e-01 6.724395155906677246e-01 5.021287202835083008e-01 1.655029654502868652e-01 7.504771947860717773e-01 2.019931674003601074e-01 7.311037778854370117e-01 6.150971055030822754e-01 4.353218674659729004e-01 1.569819450378417969e-01 3.484347462654113770e-01 8.704575896263122559e-01 9.020780920982360840e-01 1.383178830146789551e-01 5.085710287094116211e-01 5.321954488754272461e-01 8.899653553962707520e-01 3.972098231315612793e-01 9.061966538429260254e-01 7.567763328552246094e-02 6.454933881759643555e-01 9.282004237174987793e-01
